id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type,custom_label_0,custom_label_1,custom_label_2,custom_label_3
shp-23997029360,Jogo De Copos De Vidro Diamond Transparente 270ml 6 Peças - Lyor,Jogo De Copos De Vidro Diamond Transparente 270ml 6 Peças - Lyor - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,69.90 BRL,69.20 BRL,https://marketpaycommerce.com.br/produto/shp-23997029360?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rbkr-lmt0reo93aog1c,MK Magazine,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-23893243278,Tênis Fila Diffusion Feminino Verde e Preto,Tênis Fila Diffusion Feminino Verde e Preto - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,330.90 BRL,,https://marketpaycommerce.com.br/produto/shp-23893243278?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rcd6-m6itjtslr5dnea,Fut Fanatics,Moda,Shopee,Moda,Sem desconto,Frete Pago
shp-19577235779,Kit Banho E Sonho Roma Babies - Roma,Kit Banho E Sonho Roma Babies - Roma - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,29.99 BRL,,https://marketpaycommerce.com.br/produto/shp-19577235779?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qvfc-lezr1jgxsw379c,Loja Toymania,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-23593509408,Colchão Casal Matera St (eps - D33 Misto Espuma) 24x138x188cm Orthoflex Casal,Colchão Casal Matera St (eps - D33 Misto Espuma) 24x138x188cm Orthoflex Casal - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,730.09 BRL,,https://marketpaycommerce.com.br/produto/shp-23593509408?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-821gb-mgi3rz1yv025a8,MadeiraMadeira,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-18997692246,Kit 4 Pneu Continental Aro 16 185/55r16 83v Fr Powercontact2,Kit 4 Pneu Continental Aro 16 185/55r16 83v Fr Powercontact2 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2665.90 BRL,,https://marketpaycommerce.com.br/produto/shp-18997692246?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_automotivo&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd6u-lvuhahtnvh4s91,HipervarejoPneus,Automotivo,Shopee,Automotivo,Sem desconto,Frete Pago
shp-19999862914,"Placa de Video Sparkle Intel ARC B570 Guardian OC, 10GB, GDDR6, 160-bit, SB570G-10GOC","Placa de Video Sparkle Intel ARC B570 Guardian OC, 10GB, GDDR6, 160-bit, SB570G-10GOC - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,4057.07 BRL,2197.10 BRL,https://marketpaycommerce.com.br/produto/shp-19999862914?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_eletronicos&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdwf-mdn8x6x3n0nt1a,Pichau,Eletrônicos,Shopee,Eletrônicos,30-49% OFF,Frete Pago
shp-29730312097,Shampoo E Condicionador Para Cavalos Pet Clean Galão De 5L,Shampoo E Condicionador Para Cavalos Pet Clean Galão De 5L - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,89.90 BRL,54.90 BRL,https://marketpaycommerce.com.br/produto/shp-29730312097?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd64-m7ky06icn8yc6d,LeluPets,Casa & Decoração,Shopee,Casa & Decoração,30-49% OFF,Frete Pago
shp-23197454926,Jogo de Chave Fenda e Phillips 5 a 8mm Sata com 10 Peças ST09304ESJ,Jogo de Chave Fenda e Phillips 5 a 8mm Sata com 10 Peças ST09304ESJ - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,449.00 BRL,314.30 BRL,https://marketpaycommerce.com.br/produto/shp-23197454926?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd3u-lu0otum98lvy99,Luitex Ferramentas,Casa & Decoração,Shopee,Casa & Decoração,30-49% OFF,Frete Pago
shp-21797796675,Prime Focus Impossible Primer Hidratante Wet n Wild,Prime Focus Impossible Primer Hidratante Wet n Wild - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,133.32 BRL,99.99 BRL,https://marketpaycommerce.com.br/produto/shp-21797796675?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmp8bxn10jof9,wet n wild by just beauty,Beleza & Saúde,Shopee,Beleza & Saúde,15-29% OFF,Frete Pago
shp-57800127769,Espelho Orgânico Com Led 50x80cm Grande Decorativo Quarto Sala Banheiro Lançamento,Espelho Orgânico Com Led 50x80cm Grande Decorativo Quarto Sala Banheiro Lançamento - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,138.90 BRL,119.90 BRL,https://marketpaycommerce.com.br/produto/shp-57800127769?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-81z1k-mfwksw01znr47b,Rei dos Vidros,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-52652363305,Ele é Ele | Capa Dura | Nikolas Ferreira,Ele é Ele | Capa Dura | Nikolas Ferreira - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,45.90 BRL,39.90 BRL,https://marketpaycommerce.com.br/produto/shp-52652363305?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8226m-mhpk7es13zlxc0,Lucas dos Livros,Livros,Shopee,Livros,1-14% OFF,Frete Pago
shp-21897680276,Cabeceira Cama Box Painel Solteiro 100 cm Dália W01 Linho Cinza - Lyam Decor,Cabeceira Cama Box Painel Solteiro 100 cm Dália W01 Linho Cinza - Lyam Decor - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,393.90 BRL,346.64 BRL,https://marketpaycommerce.com.br/produto/shp-21897680276?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd4e-luywozw6svcl10,Lyam Decor | Loja,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-22898895773,Volante Gamer Logitech G920 Driving Force 941-000122,Volante Gamer Logitech G920 Driving Force 941-000122 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2199.00 BRL,1959.90 BRL,https://marketpaycommerce.com.br/produto/shp-22898895773?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_games&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-825zm-mkv05wegm2vb1a,Inpower MG,Games,Shopee,Games,1-14% OFF,Frete Pago
shp-43511518184,Chinelo Melissa Cozy Slide M-lover Feminino Original 36118 Rosa,Chinelo Melissa Cozy Slide M-lover Feminino Original 36118 Rosa - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,219.90 BRL,199.90 BRL,https://marketpaycommerce.com.br/produto/shp-43511518184?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-md0q4g60sc36d2,Krokodilus Oficial,Moda,Shopee,Moda,1-14% OFF,Frete Pago
shp-22397914114,Secador de cabelos Philips Essential BHC010 1200W - Preto,Secador de cabelos Philips Essential BHC010 1200W - Preto - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,149.90 BRL,135.90 BRL,https://marketpaycommerce.com.br/produto/shp-22397914114?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-m14i9uf0k2hc9e,Melhor para Você,Beleza & Saúde,Shopee,Beleza & Saúde,1-14% OFF,Frete Pago
shp-23798564242,Armário Aéreo Lavanderia Guarapari 4 Portas - Kaiki Móveis,Armário Aéreo Lavanderia Guarapari 4 Portas - Kaiki Móveis - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,538.90 BRL,514.90 BRL,https://marketpaycommerce.com.br/produto/shp-23798564242?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7raul-makb10yslmk6a4,Panorama Móveis,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-18457580792,Berloque para pulseiras figa prata 925,Berloque para pulseiras figa prata 925 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,59.80 BRL,59.21 BRL,https://marketpaycommerce.com.br/produto/shp-18457580792?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-820l5-mlnly84ckxs529,Aqua Jóias | Prata 925 | Ouro 18k,Moda,Shopee,Moda,1-14% OFF,Frete Pago
shp-18727983140,Fralda Pampers Confort Sec Mega XXG com 30 unidades,Fralda Pampers Confort Sec Mega XXG com 30 unidades - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,113.16 BRL,,https://marketpaycommerce.com.br/produto/shp-18727983140?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/6f0df26f73c426725e2ebd2d91d7ea22,Loja Sage's,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-58203790696,Vaselina Vasenol Reconstrução Intensa Gel 100g,Vaselina Vasenol Reconstrução Intensa Gel 100g - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,35.99 BRL,,https://marketpaycommerce.com.br/produto/shp-58203790696?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8261z-mjrhiethfy85fe,Farmacia Indiana,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-50250122584,A Metamorfose | Franz Kafka,A Metamorfose | Franz Kafka - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,12.90 BRL,,https://marketpaycommerce.com.br/produto/shp-50250122584?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8259w-mg86tibujax8cf,Livraria Cordeiro,Livros,Shopee,Livros,Sem desconto,Frete Pago
shp-21404911696,Namoro | Identificando Sinais de Perigo | Lou Priolo,Namoro | Identificando Sinais de Perigo | Lou Priolo - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,29.90 BRL,,https://marketpaycommerce.com.br/produto/shp-21404911696?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/b91dc6d501106fc6c9c1270b860bb2a3,Lucas dos Livros,Livros,Shopee,Livros,Sem desconto,Frete Pago
shp-43460581561,( SELECT MUSIC KOREA POB ) STRAY KIDS 4th Album KARMA,( SELECT MUSIC KOREA POB ) STRAY KIDS 4th Album KARMA - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,105.00 BRL,,https://marketpaycommerce.com.br/produto/shp-43460581561?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_games&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134207-7rdwz-mde774d09fcw7d,SixKShop.BR,Games,Shopee,Games,Sem desconto,Frete Pago
shp-4660180958,Cera Native Cleaner Caunaúba Automotiva Limpadora Brazilian Vonixx,Cera Native Cleaner Caunaúba Automotiva Limpadora Brazilian Vonixx - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,75.87 BRL,,https://marketpaycommerce.com.br/produto/shp-4660180958?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_automotivo&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-lnsm1ruggl9lad,Yamase Loja Oficial,Automotivo,Shopee,Automotivo,Sem desconto,Frete Pago
shp-22898184076,Bolsa Transversal Arctic Hunter Ombro Tiracolo Sling Bag Shoulder Bag Executiva,Bolsa Transversal Arctic Hunter Ombro Tiracolo Sling Bag Shoulder Bag Executiva - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,180.50 BRL,,https://marketpaycommerce.com.br/produto/shp-22898184076?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-m5sz5xvqpz7p05,Style Brand Oficial,Moda,Shopee,Moda,Sem desconto,Frete Pago
shp-22798635778,Kit com 4 Potes Herméticos Conserve It Branco Invicta,Kit com 4 Potes Herméticos Conserve It Branco Invicta - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,219.90 BRL,,https://marketpaycommerce.com.br/produto/shp-22798635778?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-82623-mlmgj2y8prm73c,InvictaOnline,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-22132312252,Boneco Homem-Aranha & Veículo Marvel Spidey & Amigos - Hasbro F4001,Boneco Homem-Aranha & Veículo Marvel Spidey & Amigos - Hasbro F4001 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,65.99 BRL,,https://marketpaycommerce.com.br/produto/shp-22132312252?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_games&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134201-23030-vij02z6u4pov09,TOYSNET,Games,Shopee,Games,Sem desconto,Frete Pago
shp-19662885319,Kit Oil Reflections  e Oil Reflections Light 100ml - Wella,Kit Oil Reflections  e Oil Reflections Light 100ml - Wella - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,718.29 BRL,350.03 BRL,https://marketpaycommerce.com.br/produto/shp-19662885319?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134201-7r98o-lksfeancevsj9b,PODEROSA BELEZA,Beleza & Saúde,Shopee,Beleza & Saúde,50%+ OFF,Frete Pago
shp-21397218558,"Sofá Sem Caixa Retrátil Reclinável 2,30m Karen Veludo Preto Adonai Estofados","Sofá Sem Caixa Retrátil Reclinável 2,30m Karen Veludo Preto Adonai Estofados - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,2899.90 BRL,1839.90 BRL,https://marketpaycommerce.com.br/produto/shp-21397218558?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8227s-mhq7wyzxf11hc7,Adonai Estofados,Casa & Decoração,Shopee,Casa & Decoração,30-49% OFF,Frete Pago
shp-23194408574,Troninho Penico Infantil Bebê Desfralde Boop - Maxi Baby,Troninho Penico Infantil Bebê Desfralde Boop - Maxi Baby - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,179.90 BRL,119.00 BRL,https://marketpaycommerce.com.br/produto/shp-23194408574?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824g5-mepzc6p4z8xufb,Maxi Baby Store,Beleza & Saúde,Shopee,Beleza & Saúde,30-49% OFF,Frete Pago
shp-43800203792,Tenis Mormaii Masculino Urban Essence Casual Conforto Original,Tenis Mormaii Masculino Urban Essence Casual Conforto Original - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,179.95 BRL,142.34 BRL,https://marketpaycommerce.com.br/produto/shp-43800203792?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rfih-m9iucxg0t48995,Andare,Moda,Shopee,Moda,15-29% OFF,Frete Pago
shp-23494329048,Armário de Cozinha Completa 280 cm Suspensa Crema Nice Madesa 05,Armário de Cozinha Completa 280 cm Suspensa Crema Nice Madesa 05 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2529.99 BRL,2065.21 BRL,https://marketpaycommerce.com.br/produto/shp-23494329048?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdwn-mdnko3ne39b82e,Madesa Móveis,Casa & Decoração,Shopee,Casa & Decoração,15-29% OFF,Frete Pago
shp-20298100418,Al Wataniah Thahaani Unissex Eau de Parfum - Perfume 100ml,Al Wataniah Thahaani Unissex Eau de Parfum - Perfume 100ml - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,179.90 BRL,149.90 BRL,https://marketpaycommerce.com.br/produto/shp-20298100418?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7repn-m851uqir66qxf7,Evas Perfumaria,Beleza & Saúde,Shopee,Beleza & Saúde,15-29% OFF,Frete Pago
shp-28082947383,KIT C/2 CREME PARA CABELO TRIM LAVANDA SUAVE MEN 65G,KIT C/2 CREME PARA CABELO TRIM LAVANDA SUAVE MEN 65G - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,79.99 BRL,69.99 BRL,https://marketpaycommerce.com.br/produto/shp-28082947383?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824j4-mepynff0c9ohba,MUNDO DA LELE,Beleza & Saúde,Shopee,Beleza & Saúde,1-14% OFF,Frete Pago
shp-18698488200,Bamoer 925 Prata Sterling Moissanita Simples Clipes Para Orelha Presente Mulheres MSE029,Bamoer 925 Prata Sterling Moissanita Simples Clipes Para Orelha Presente Mulheres MSE029 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,125.88 BRL,,https://marketpaycommerce.com.br/produto/shp-18698488200?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qvcp-lgdgp04rcy4g6f,Bamoer Joalheria S925,Moda,Shopee,Moda,Sem desconto,Frete Pago
shp-23899030632,Geladeira Electrolux Frost Free AutoSense 480 Litros Duplex Inox Look - TF71S,Geladeira Electrolux Frost Free AutoSense 480 Litros Duplex Inox Look - TF71S - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,4676.00 BRL,,https://marketpaycommerce.com.br/produto/shp-23899030632?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-825ah-mg2hdl2yyubx0c,Lojas Colombo,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-23197456797,"Rack Bancada Aruba Com Painel Para TV Até 55 Polegadas 1,35m Egeo Cedro/Off White Ripado Impressão 3D EDN","Rack Bancada Aruba Com Painel Para TV Até 55 Polegadas 1,35m Egeo Cedro/Off White Ripado Impressão 3D EDN - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,699.00 BRL,,https://marketpaycommerce.com.br/produto/shp-23197456797?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd6m-lu4yecfz1l5je0,Esplanada Móveis,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-22797340598,"Chaleira Elétrica Digital Telefunken PE 1200 1,7 L","Chaleira Elétrica Digital Telefunken PE 1200 1,7 L - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,189.99 BRL,,https://marketpaycommerce.com.br/produto/shp-22797340598?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rcez-lrrq80fqjpysdb,Telefunken,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
